iauname,dr8_id,MANGAID,PLATEIFU,Omega_sini,Omega_sini_ll,Omega_sini_ul,Omega,Omega_ll,Omega_ul,Omega_phys_sini,Omega_phys_sini_ll,Omega_phys_sini_ul,Omega_phys,Omega_phys_ll,Omega_phys_ul,Rcr,Rcr_ll,Rcr_ul,Rcr_phys,Rcr_phys_ll,Rcr_phys_ul,R,R_ll,R_ul
J090434.16+412352.1,549975_229,1-217018,8440-12704,17.5131762260305,15.338773651575046,19.325405163356383,20.70616917933628,18.135330686673896,22.84880273042136,32.26276375672454,28.257080511934262,35.60125092338381,38.14489364566358,33.408896367101406,42.092052012810214,8.949123405360265,7.841130476542255,10.589903823273444,4.857847159293713,4.25639603855577,5.74851098536299,1.5771237964334506,1.3352437351799624,1.8935743295656489
J104150.58+041950.8,355480_3224,1-79764,12495-6102,11.435272056605337,6.707297306076452,14.059614158480803,12.697979485388007,7.447931555398453,15.612107108001585,21.22634000784787,12.45019553953359,26.09768696623895,23.570198298328545,13.82497301048017,28.979449904907263,16.50528952229772,12.142411590326422,30.080068127226728,8.891899215348921,6.541484773508939,16.205043469052388,2.8746234918672826,1.4895524512085967,4.85096540643112
J112618.73+210546.4,449453_4371,1-489642,8450-12705,14.413589721782085,13.150799370642224,15.4760956774907,20.45066493257872,18.65895982304396,21.95819731753547,17.069317471131463,15.573855908873067,18.32759190678787,24.2187337761104,22.09690403628651,26.004031496771287,15.154684559223178,14.260220970328554,16.830756428827264,12.796844746082847,12.041546169370324,14.212145171161426,1.2311470727644425,1.0445662506092346,1.60051075193486
J112749.15+212310.0,452143_53,1-489649,8450-6103,14.09916858077088,10.68780363093136,16.002518148238615,15.54881394454618,11.786699987391076,17.64786170941588,17.55675905465559,13.308812650673016,19.926873970395317,19.361906232001413,14.677195363871792,21.975711127014293,,,,,,,,,
J122346.57+360910.0,526529_487,1-401864,8981-6101,17.98344720469293,12.911696559590396,22.340961605165543,23.430471683115584,16.822533365100142,29.10783801933162,27.06106439496354,19.42921443649163,33.6181486097407,35.257617508154894,25.31414881128019,43.800783580232995,10.335479027795715,7.449960953779576,16.46518527898484,6.868449027680077,4.950876193704105,10.941949136162574,1.3574629124015751,0.9130595292954063,2.2850006447841404
J122939.15+325445.5,511095_433,1-394046,12483-12704,7.501295879195848,4.780626953069692,8.969485711431,9.017167877454812,5.7467025017463955,10.782051493091611,16.55126470286933,10.548233721239445,19.79075811023914,19.89596661876566,12.679835032082812,23.790101227317212,10.6828337121827,8.21567610713233,18.79021858385946,4.841629805451564,3.723474818003223,8.516025316655044,0.6787182645872543,0.4699522376715214,1.5567356928169145
J131507.90+302411.9,498864_564,1-625070,8322-1901,23.616627483615307,20.1566781516421,27.56202729860484,33.226632687286525,28.358771446308975,38.77748242432431,50.52524551485658,43.12305442774253,58.96600592592353,71.0848225607917,60.67055471059676,82.96027116049065,4.770538745045129,3.2823524632164,6.334483930572628,2.2298562884717983,1.5342448038360388,2.9608791756448274,1.534701782637244,1.0847353206931611,1.945418205219725
J090447.23+220142.5,454690_2474,1-567244,8245-12702,13.324151770225107,11.865827341796113,14.05853856859626,15.361779834335142,13.680437623371992,16.20847450611381,19.499404725404744,17.36520070692252,20.574152720878185,22.48139825017929,20.020815931780536,23.72050467650732,18.975285531010364,17.46248197143821,22.12959998424121,12.966015519906632,11.932300670139195,15.121392317184224,1.0877689958233605,0.8764268604227672,1.829122249344922
J132053.30+321129.9,507492_1338,1-625513,8442-9102,7.340712110269648,5.578186822037305,9.893344024246446,13.10453989523077,9.958103608255144,17.66146383558667,15.788196611642814,11.997406921814962,21.278325352509537,28.184874881766824,21.417608439689477,37.98577839547215,7.91965086872848,6.016581459773703,10.074893885249862,3.6822367032287326,2.797405775376206,4.684315591724812,1.0645689693581883,0.7810737008522344,1.3974274401421267
J130710.50+341756.9,517134_2774,1-624367,8323-12705,13.070866581789502,10.765885288831422,14.832565320098402,14.466084651039168,11.915063699647265,16.415831664256434,19.379745343328036,15.962225150680878,21.991758304094912,21.448389431405516,17.666074303780594,24.339215404084975,23.45768562692015,18.507023991538556,32.18483465849164,15.821274929837688,12.482250779557276,21.70738945870255,1.4185860059181392,0.8992278573311511,2.5957108948350163
J153619.72+092039.1,384390_3459,1-336095,11963-9102,13.194011729330525,5.826687102278781,14.7552170554532,17.783718968380203,7.853575399911307,19.888009713399335,19.79840099591263,8.743291282073228,22.141082639496386,26.685530266121287,11.78475798027569,29.843143950006535,11.148764275176564,9.772575870548438,27.72387296654508,7.429737716929199,6.5126209277409846,18.475689283118477,1.8671703409178573,1.469616442094206,5.597547950162457
J085036.94+572134.7,609104_3127,1-48116,10001-6102,14.804896125520216,12.142037108113255,16.83555561128981,17.17285702023208,14.084088495058888,19.528309210523883,28.19394397200246,23.122885228625073,32.061063287302055,32.70340869417073,26.821262274304672,37.18905226227001,13.655517363322204,11.345934727331088,17.88702694718642,7.170636229715965,5.957853404684158,9.392640356044074,2.12441185788128,1.6602924629283191,2.983420999291825
J132247.11+323723.8,508713_3436,1-421842,12622-9102,21.228294176879334,3.2242142797698397,32.87312436420566,22.67083287916418,3.44331120033603,35.10697102966395,25.26078278609647,3.836680229624998,39.11764398709722,26.977343547659828,4.097396407449267,41.77582815033756,10.102779853254152,5.208052916001116,83.65409471567806,8.490029170717953,4.376668780449554,70.30002778466387,1.7402185488240896,0.8874029317832988,24.29545089697256
J134447.29+313701.9,503836_3808,1-627238,8985-6104,9.998010277994776,9.13701492389258,10.543515580432649,13.911634582337523,12.713610934600052,14.670672652837013,17.8244329328405,16.289452119862197,18.79695870621497,24.80163459571805,22.66580040798441,26.154846165310897,13.445167479264976,12.340019475132724,15.135960029497149,7.54161005590153,6.921714817402133,8.490002712143209,2.2002921975516916,1.7472655597205318,2.9066193386741954
J132538.66+334049.5,514757_665,1-422040,8444-12703,16.205813822686086,14.244067309495492,17.949019334401886,27.95248743917849,24.568782346130387,30.95924357640692,20.994948427698695,18.453467492319938,23.2533052259312,36.212993598008445,31.82933754096808,40.10830491815999,7.333503077164611,6.250758328557552,8.847695507355455,5.660665752330791,4.824904718011338,6.829457411900643,1.5126905639512307,1.2788585443674956,1.8468623617701103
J133813.04+324922.3,509941_2498,1-420924,8985-12703,9.34827481415925,7.01239107300186,11.945003129605263,13.2426998641372,9.933703507417736,16.92120679656854,18.922963410243185,14.194621182054354,24.179312402583605,26.806135887484373,20.10799978990305,34.25224262594834,13.350547930257608,9.533010146638166,19.56110620502246,6.595404127035153,4.709473707944821,9.663528513431483,1.8805271394670509,1.3977542884818472,2.651415577317187
J091130.88+284935.7,489874_3870,1-386733,12487-6101,7.290638933080917,4.697512852540305,9.637446278737524,17.636600477332394,11.363634679735398,23.313702845522748,10.795399704523566,6.955704338917153,14.27036583004653,26.11487872728002,16.82636866122907,34.52108150191302,12.109355339817624,9.068788480404937,19.67640040202324,8.178014701761517,6.124577521980129,13.28839457178864,2.1779753506193007,1.6184601518239887,3.6552342969543785
J011346.32+001820.6,331881_4909,1-551344,12074-12704,17.393251497471706,15.950370729294283,19.41457176940792,22.32349298005068,20.47161734287376,24.917770933632923,19.902850514931625,18.25178255652952,22.215818577343377,25.544455780315605,23.425380805499444,28.51305117559495,10.32938449766906,9.251510375171476,11.367610846002194,9.026927185493191,8.084964842905524,9.93424103856726,0.988469023782332,0.8680190853488707,1.1394313019075912
J081600.79+270433.1,480896_3732,1-218280,8942-12702,9.332479118718233,8.128401474043406,10.69068655874628,15.424921310969054,13.434795998590424,17.669795649277003,18.183092097590144,15.83710723898391,20.82937832609381,30.053403948462588,26.175909942808055,34.42724248822418,15.07683282609,12.760716125381697,17.962037728565868,7.738190334774715,6.54944253380309,9.219022877505338,2.3595866724176924,2.0287819889843353,2.8431797209590557
J143554.70+532324.9,596975_254,1-630590,8547-9102,29.51065624804437,27.131051244341545,32.38113042621739,38.35352077898179,35.26086742731892,42.08413219313445,34.43596394431971,31.659204545258103,37.78551823656685,44.75469632330719,41.14588131035065,49.10794414904952,3.7163667996403182,3.290171212098703,4.1920273624668125,3.1848222193855835,2.819584542324751,3.592449994319394,0.7482021944886794,0.6433595549911728,0.891452281833567
J142917.95+523956.0,594368_433,1-245670,8547-6102,6.0874542026179475,2.066525651414765,8.83181649812404,7.786594473872146,2.6433377043725645,11.296967705969866,9.98530074039081,3.389738867889026,14.48690057984959,12.772414375066845,4.335888379287221,18.53050819669084,,,,,,,,,
J133550.00+345956.0,520721_2124,1-591917,8445-12701,7.104657740601901,3.5896465829513233,9.326228736865986,10.73012804041981,5.42142476966948,14.085355288675276,14.079405534781037,7.113655831594074,18.481925701510377,21.26405375699309,10.743717810960565,27.913157318952155,22.48111012631921,16.790883032298645,45.5540804626667,11.344271083158452,8.472905820651677,22.98720280309904,11.632064299383456,6.799711668076809,28.488595603680743
J021337.49+134341.2,409027_1576,1-42230,7993-12704,7.217136004024044,6.0443850469706115,8.398814973032506,13.93795760491831,11.673104467687107,16.2200527966232,8.894004316578753,7.448770075670809,10.350240951902189,17.176377864199402,14.385296531144323,19.988707363678134,17.450431652972263,13.69615361155833,22.28221015687893,14.160341516100472,11.113891991525918,18.081140445668368,1.2502152797626358,0.9771299732475835,1.5909839387957336
J081321.12+575108.0,610640_3429,1-380045,10492-12701,7.437498754976481,6.161640128655534,8.787580392526502,8.441429551342884,6.993352574609938,9.973748333153043,13.874246445122685,11.494202078880836,16.392749772315916,15.747024342842115,13.045716079327036,18.605481078327184,28.28874104030408,20.65669509844448,38.41138214797901,15.164605667003723,11.07333250020348,20.59099988114659,1.8196273873935744,0.995809496983606,2.9890918983259356
J081614.90+574233.5,610642_1348,1-380300,10492-9102,12.121429510548827,10.974529612668176,13.965856203019417,19.11296761231617,17.304545545951395,22.021244033492636,22.84184121064813,20.68060228011606,26.317512260620394,36.016822181315426,32.608998900588695,41.49723091952348,9.49973987882996,7.300791936600693,11.337876468339507,5.041206015218582,3.874295159246383,6.016645906207493,1.081135323730502,0.8898278309541873,1.266283266431763
J081615.37+573149.9,609866_2595,1-380097,10492-12702,11.899609165092835,11.27897085412562,12.555452997859506,18.3378316019776,17.38140011970347,19.348516372848135,21.79091706170161,20.65438578811372,22.991917730460596,33.58078084634532,31.829335163022048,35.43157676006077,6.817714898171033,6.423368769414426,7.181792897530186,3.723025628409731,3.507680638812283,3.9218417629356703,1.4279015857770485,1.323078937736738,1.5449745976135798
J080750.53+564136.5,607502_980,1-380000,10492-6102,18.76002735901272,15.176554999328497,22.40988271739175,23.05128313106313,18.648110663634107,27.53602335256409,31.52458430105432,25.502872587553465,37.65784683473592,38.735664101446915,31.336518088215698,46.27187758746373,11.071759014877282,8.735135350908829,14.32860277804348,6.5887150183467105,5.1982090105546055,8.526836629009294,1.9371005389881009,1.3971090567287536,3.0893625477216156
J080733.20+562534.0,606706_662,1-605026,10492-9101,7.494512430525408,6.925464437847686,8.703684066238976,9.96898140858196,9.212050399102347,11.577386180467585,13.914301730748342,12.857807990455832,16.159248168498344,18.508397517929733,17.103080420534397,21.494559661051714,15.3551576811053,12.823888689030564,16.602490994633964,8.270585354593438,6.907194845087264,8.942423237955643,2.264566328190865,1.9923690363438065,3.2714819514290476
J141013.90+510649.0,588113_3275,1-197191,11016-12703,18.285507424839672,17.033298280390134,19.72998363837911,23.17490681626092,21.587866896457207,25.00562449170304,20.18638953194225,18.804006151594788,21.78102723264515,25.584069694670145,23.832047982634933,27.605100845781905,11.478262515701353,10.325885444581507,12.655683446330867,10.397394448521853,9.353532718972168,11.463941744417422,1.971929615292722,1.7400057857087572,2.1858692848110812
J082753.39+550927.9,602656_363,1-605245,8723-12701,17.54143631862629,15.06189484398415,20.03901756061588,19.696809567770188,16.912598779423583,22.501276728265314,22.805697751819423,19.58203508209013,26.052814001641377,25.607907899807017,21.988143328478,29.254007868784004,11.16166288284066,9.383304586417545,13.460567677511351,8.585205364028122,7.217347245943655,10.353451724965856,1.8531758758759809,1.4865372464195363,2.399147737233019
J081721.40+552025.8,602650_3125,1-379865,10494-9102,5.577131396840219,3.088539994758307,8.179752853923627,6.43471323350503,3.563457226010594,9.437533418302364,9.050656040989711,5.012130999322491,13.274230839013477,10.442353255627848,5.782834108530008,15.31537680693588,,,,,,,,,
J133629.02+522513.0,593458_596,1-196372,9884-3701,15.389826536259738,12.394780039154425,17.99932143509567,17.495137405740714,14.090371934214184,20.46160825628283,26.209945794972143,21.10917314119344,30.65409724070821,29.795436745156216,23.996884159586187,34.84754308383948,,,,,,,,,
J132353.25+512606.9,589892_608,1-319387,11017-9101,17.90614468017017,16.85206279547043,18.830928323571253,21.587794558700608,20.316984812583357,22.70272128701517,35.11944445096322,33.05206641634504,36.93322895754943,42.340289624862294,39.84784174824414,44.52700306883996,8.43448727821834,7.762292590577491,9.23652064906164,4.300442443436488,3.957714489782634,4.709370483192276,1.020648799738889,0.8946605992929779,1.1886886576363196
J081329.19+290213.8,491086_2892,1-164244,9504-3704,20.727602101029987,14.318501954174648,29.428737095394062,34.26776315672572,23.67196317901092,48.652853710290024,22.07988743309609,15.252652468807888,31.34869143074641,36.5034194209519,25.21634098171848,51.82700478260888,3.695235785685304,2.5599085771529633,5.940274920658528,3.468920630472246,2.4031266718645656,5.576462076594574,0.846596391526355,0.5678198920133974,1.417545731518949
J075326.29+501342.3,585121_1370,1-548157,8715-12701,7.922610542736795,7.01034488395842,8.81336074415415,11.719785202897498,10.37028587926054,13.037457070489122,16.238412083285667,14.36860596107837,18.064119500791527,24.02121126939835,21.25523836121065,26.721949701646725,19.488231697495134,16.82588088096604,22.737500301713947,9.508175375398633,8.20923256379156,11.093471374042783,1.7112097563532729,1.3840300343622638,2.1801981858237065
J073213.67+393336.3,541115_2923,1-338220,8135-6103,10.431349411820726,8.092691527118356,11.93314340971986,14.949164825876954,11.597634663332984,17.101385513994835,10.917113200429789,8.469549433134114,12.488842267448852,15.64531281744268,12.13770965560391,17.89775743959907,14.325468884261936,11.703906445881326,20.113187681053663,13.68804817504493,11.18313379909284,19.218238799460213,1.529809502419395,1.1709743370942485,2.4745068536287715
J141834.10+370127.9,530094_1975,1-313385,8337-6102,13.45220413518869,10.97115699089432,17.349566694642682,16.816169565531084,13.714691989124562,21.688137683134386,20.557433604166736,16.7659388108175,26.513317951606947,25.698189370731377,20.958563156986383,33.143449648729835,,,,,,,,,
J164550.03+435159.3,559879_3978,1-94696,9026-12705,9.605812090743855,7.848940151301524,13.661244594912295,14.629921596271014,11.95415629023331,20.80645919813856,14.24537296003813,11.639940354865914,20.25955978676244,21.696103103642766,17.727956071621662,30.85587855095626,16.32587232600239,13.151723326336908,20.584509918901233,11.008715757810144,8.868352081524367,13.880362052696237,2.10686855564207,1.6722423720166544,2.6746567784987527
J024744.89+002450.9,333415_863,1-37069,8079-12704,6.640060961105891,6.023177939405183,7.159969052134626,7.699438010684133,6.984135453486366,8.302293939504127,11.894990755918588,10.789907853277446,12.82635297878651,13.792756497163648,12.511365052809303,14.87271129614342,26.14232530236951,23.75472688598417,29.421037718678736,14.593255029342757,13.260441968723084,16.42350868526893,2.208669784773333,1.8943753254121425,2.630720718045504
J025016.86+000531.1,330538_5378,1-37211,8078-12703,8.330849197356981,5.813204039114656,10.37601354010848,11.431460298064554,7.976787192207308,14.23780265684813,14.785711741744809,10.31735867281872,18.41549902033487,20.288721203596644,14.15731737007522,25.269458242839452,21.392619067246056,16.728451382207396,31.743614354886585,12.053439597538071,9.425464813913797,17.885595823093567,2.1737992096683048,1.6421612831390244,3.859397369802945
J163716.42+442505.6,562981_683,1-94784,9026-9101,7.188046284082728,6.311463274826917,8.6385241068415,9.473430608657171,8.318144737821612,11.385076758422448,11.44588263854445,10.050056032766758,13.755550422107833,15.085013457856686,13.245394461407797,18.12902244331509,8.70869350498855,6.56670498265586,10.488675803592807,5.46908385876206,4.123909080658681,6.586917716688323,0.938771130017457,0.7628556916437442,1.1694362701096064
J080318.20+314634.9,504774_2859,1-201969,10220-9101,13.180942157246456,11.02696353381064,14.505468364211277,20.54527419743699,17.187844894890716,22.609827230076064,18.24674260663909,15.264930452913148,20.080320850584883,28.441391031926873,23.793608834516224,31.29940886820202,11.087255756488656,9.58793648215161,14.199409936476552,8.00912688688344,6.926060114017869,10.257260984852667,1.6042402543113106,1.2978799721762555,2.2990685807042572
J080241.89+345640.7,520448_1078,1-153300,9484-12703,5.2889648284029995,3.9092930787706663,7.188856646310029,9.924127722789022,7.335334054631963,13.489053879820087,8.323447320540451,6.152204837317117,11.313380128592405,15.617981397673883,11.543897258384897,21.22824276873019,22.341407176304276,14.18788522755953,33.44907984717811,14.196391497655473,9.015402280831454,21.254535535725783,3.059430072020189,1.8707755832025128,4.6942704229009875
J130117.10+535138.9,597776_3564,1-195325,11955-12703,8.362310264443838,7.586547106573612,9.13606631465586,11.223476084359987,10.182285435586191,12.2619728932632,13.978762832658392,12.68196698853729,15.272203517613384,18.761598814190407,17.021104060644134,20.497590440315037,,,,,,,,,
J130327.50+533155.1,596919_2395,1-195293,11761-12704,18.883310864473557,11.40600910521949,21.155721767337976,22.29562448223924,13.46713495721848,24.97867199033966,28.804708969520114,17.398790664282345,32.27105738616992,34.00987142105777,20.5428436718554,38.10260723295551,5.9705957535116845,4.680136851528187,14.083109844566678,3.914103620313204,3.06812608831429,9.232370353572469,5.263860921045935,2.8797090063203648,8.354075697514102
J032202.39-072827.0,287466_2625,1-583421,9189-3701,18.74670037005148,15.429593797008144,21.13818028123551,24.659537151686656,20.29619260787873,27.80530608986022,28.137448963945833,23.15871056921041,31.726888311722504,37.01219171287176,30.46312537106145,41.73376464053368,9.31913599972622,5.7031574113323495,15.229729939065384,6.20891575915375,3.799753961010573,10.146875228465037,0.9832760843623468,0.5356606791333027,1.74346328128776
J162852.06+424843.2,555661_2831,1-135285,9029-12704,7.548448943822897,6.427815160525983,9.370247455376669,8.864739502114915,7.548690782685474,11.004221314929012,11.96240469156037,10.186480269656167,14.849499937733082,14.048396193543628,11.96278794570514,17.43894006097737,26.972135817348708,20.713017205069303,32.5383104897051,17.019804577147806,13.0702109547672,20.532140634155237,3.301067264522474,2.641505500583791,4.224085740843249
J172331.93+272731.3,483949_2047,1-178414,7962-12704,7.165172170026476,4.5580219656889644,9.912689335269404,8.959169425358997,5.699247703487409,12.394602824358886,15.89407815240551,10.110790867817167,21.98873317439159,19.87359628607106,12.64230450568668,27.494215251726228,13.39747652092408,9.036912435117475,23.08280472911817,6.039685032112404,4.073909342975647,10.405905172059413,2.992602580257296,1.887084261145438,6.154816641199674
J161154.20+301959.9,497772_3528,1-633759,9028-12702,11.6041016089827,10.46758877368483,12.766565066738943,15.200573151967092,13.71181968588905,16.723320144498945,19.279081477229777,17.390876401994667,21.21040097714147,25.25426768673876,22.78084920600012,27.78416309161034,14.366254734490656,12.724283707507364,16.403119491188843,8.647065467120616,7.658761192426632,9.873056737939075,1.89183560006027,1.6767480902535985,2.1433740371022445
J030510.60-010431.6,324793_1092,1-37385,9193-9101,11.652524108091889,10.02844182500966,13.619421456022636,28.09502268525323,24.179250603372108,32.83734504366007,13.151618944469607,11.318598808795391,15.371557232767984,31.70944159095029,27.289906233925745,37.06186274803625,10.231925314565434,8.826373723622691,11.84245103777014,9.065633432932293,7.820294447079571,10.492582456895349,1.6696482761883191,1.4600302675678518,1.9289921388146432
J030511.04-001833.0,329113_975,1-289694,9192-12701,13.28050083039022,7.859395272803465,17.66702014397403,15.032053849669245,8.895963674522523,19.997107154249218,23.55202627718618,13.93808007332666,31.331207157360492,26.65828132455191,15.776360613132988,35.463451204102434,11.438093120660138,7.710585068254024,21.873266813756423,6.449704301415034,4.347839553021084,12.333883066563237,1.880868732058396,1.1053371641530263,3.4537460426182234
J030523.27-001431.5,329113_2278,1-37415,9192-6101,10.694000242421978,10.31467163306622,11.318195364532109,11.67071821987811,11.256744289433662,12.35192312162027,18.521578208341108,17.86459631703971,19.602659048938637,20.213214452670325,19.49622825899836,21.393033938130262,5.886110560862298,4.894074650777812,6.629656149790107,3.398526143762227,2.8257438385180027,3.827834954210403,2.0531514126094823,1.4704147543280122,2.776003087578537
J171544.41+292415.4,494077_371,1-177959,7961-12702,12.743967621900437,12.26596452000809,13.181264775629405,14.037929395886117,13.5113921357123,14.519627619798722,21.928276481023925,21.1057866185207,22.68072447648608,24.154769232549206,23.248767666850743,24.983617213630204,14.197633579261694,13.537148507756676,14.974094640530728,8.251181199684913,7.867329765975905,8.702433929603838,0.9220762967965632,0.859535081556825,0.9904002798763116
J161101.21+494743.3,583583_2243,1-92763,8563-12705,5.9555444858283675,4.5581254353734355,7.656675298123332,8.414692859887245,6.440255067656066,10.818250306904048,7.130188467896676,5.457148962930744,9.166842434477228,10.074367865647009,7.710501117569485,12.95199183964754,,,,,,,,,
J160153.02+452106.9,566025_3411,1-209980,8549-12701,15.500988259072308,14.46735045606557,19.78326450058256,19.15557774770456,17.878244395305323,24.447464568752125,18.68021381694686,17.434578709898492,23.840777419581993,23.084353212437424,21.545041025398625,29.461596757176924,12.419966984499569,9.292275363710337,13.419485620578277,10.30618622952463,7.710803137717132,11.135594650349246,1.651077865103889,1.3923513963561462,2.0111433243569885
J172030.29+523835.0,594472_173,1-595146,9196-12701,10.729473475313346,9.927694868062195,11.648288444014288,20.810348042527423,19.25525851196106,22.59243542354797,17.34279083304871,16.046820559021477,18.82793508109759,33.63720634520304,31.123607470353427,36.517717561933765,13.635779431444334,12.452735062711948,14.91206303463557,8.436054792640672,7.704140114280825,9.225653836949183,1.1715860732038992,1.0524609380866357,1.295777124551176
